Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_31231,USER_2240,75.1,Bank Transfer,2023-01-27 22:29:00,66471.18,Mobile,Sydney,Restaurants,0,0,3,408.0,4,Discover,171,1918.97,Biometric,0.4477,0,1
TXN_41572,USER_5450,55.99,Bank Transfer,2023-09-26 14:14:00,33339.74,Laptop,New York,Electronics,1,0,3,77.08,1,Amex,42,4904.81,OTP,0.9887,1,1
TXN_41159,USER_8435,206.99,Online,2023-01-18 18:15:00,88571.32,Laptop,New York,Travel,0,0,2,196.96,0,Amex,231,2631.87,PIN,0.7262,0,0
TXN_33061,USER_7777,54.24,Bank Transfer,2023-04-10 19:34:00,47284.38,Tablet,Mumbai,Clothing,0,0,8,291.52,4,Discover,237,1985.72,Biometric,0.477,0,1
TXN_43388,USER_6938,132.36,POS,2023-04-04 06:32:00,85473.0,Tablet,Mumbai,Clothing,0,0,8,138.23,0,Visa,96,2341.7,Password,0.2935,0,0
TXN_33376,USER_4128,42.75,Bank Transfer,2023-12-11 10:25:00,3728.48,Mobile,Sydney,Electronics,0,0,11,208.05,2,Mastercard,197,4010.06,OTP,0.8853,1,1
TXN_6649,USER_8478,72.8,Bank Transfer,2023-10-08 18:45:00,68752.63,Laptop,Sydney,Groceries,0,0,2,259.6,3,Mastercard,203,3797.17,Password,0.1685,1,0
TXN_46927,USER_5117,143.4,POS,2023-05-30 02:03:00,59549.82,Laptop,Sydney,Clothing,0,0,14,148.37,4,Mastercard,227,3720.34,Password,0.8239,0,1
TXN_25932,USER_4069,221.02,POS,2023-01-21 16:13:00,80341.97,Mobile,Tokyo,Clothing,0,0,6,186.91,4,Mastercard,208,1739.39,PIN,0.739,0,1
TXN_47239,USER_4085,321.56,Online,2023-12-12 23:33:00,51746.82,Tablet,Tokyo,Clothing,0,0,13,283.86,2,Mastercard,125,3412.5,OTP,0.5051,0,0
TXN_21569,USER_2898,384.28,ATM Withdrawal,2023-04-07 09:01:00,17909.19,Tablet,London,Travel,0,0,13,183.04,0,Discover,92,2789.65,Password,0.5883,0,0
TXN_33865,USER_7564,416.45,Online,2023-10-13 04:25:00,24158.92,Mobile,New York,Travel,0,0,7,481.05,0,Mastercard,104,417.7,Biometric,0.723,0,0
TXN_7981,USER_3985,55.72,ATM Withdrawal,2023-08-10 10:20:00,76590.76,Laptop,London,Travel,1,0,6,404.5,3,Mastercard,216,1857.2,OTP,0.6076,0,0
TXN_9595,USER_1906,55.81,Bank Transfer,2023-03-01 19:39:00,76339.21,Tablet,New York,Electronics,0,1,6,162.27,2,Mastercard,129,927.8,Biometric,0.2803,0,0
TXN_44735,USER_9008,55.7,Bank Transfer,2023-06-07 09:11:00,16716.49,Mobile,Tokyo,Travel,0,0,3,109.79,3,Visa,59,4434.58,OTP,0.4475,0,0
TXN_27132,USER_1852,111.73,Bank Transfer,2023-07-18 10:20:00,80986.84,Tablet,Tokyo,Electronics,0,0,1,334.47,3,Visa,177,1144.61,Password,0.3039,0,0
TXN_47507,USER_1736,19.88,POS,2023-01-11 09:19:00,4234.37,Tablet,London,Travel,0,0,11,39.0,4,Discover,56,3093.99,Biometric,0.5408,0,1
TXN_773,USER_2460,198.3,POS,2023-07-31 21:03:00,77689.95,Laptop,London,Electronics,0,0,14,267.1,1,Discover,66,4349.83,PIN,0.2378,0,0
TXN_46076,USER_8567,64.54,ATM Withdrawal,2023-08-31 06:41:00,98446.82,Tablet,Tokyo,Electronics,0,0,14,69.48,2,Mastercard,53,3824.03,PIN,0.0915,0,0
TXN_3394,USER_5937,128.06,ATM Withdrawal,2023-07-24 08:02:00,68599.56,Laptop,London,Electronics,0,0,7,47.13,1,Mastercard,222,3316.26,Biometric,0.7402,0,0
TXN_25869,USER_2931,23.22,POS,2023-05-03 10:18:00,26996.47,Tablet,London,Groceries,0,0,11,67.34,4,Amex,103,3893.84,Password,0.5342,0,1
TXN_45167,USER_1052,1.91,Online,2023-01-01 05:20:00,5314.68,Laptop,Sydney,Groceries,0,0,13,458.96,3,Visa,3,2066.33,Password,0.2213,0,0
TXN_21565,USER_8479,175.33,POS,2023-03-12 16:27:00,46221.14,Tablet,Sydney,Travel,0,0,14,267.68,1,Visa,172,4485.01,Biometric,0.8602,0,1
TXN_32116,USER_6660,2.94,Bank Transfer,2023-02-16 13:47:00,40338.76,Tablet,Tokyo,Restaurants,0,0,9,417.45,4,Discover,23,2450.43,Password,0.8582,0,1
TXN_38369,USER_9233,91.11,POS,2023-10-05 17:36:00,79693.4,Mobile,London,Travel,0,0,7,307.67,0,Visa,77,2813.99,Password,0.7105,0,0
TXN_21115,USER_3274,7.12,ATM Withdrawal,2023-12-11 05:30:00,5778.25,Tablet,Tokyo,Groceries,1,0,9,366.61,0,Amex,152,3169.63,OTP,0.9452,0,1
TXN_32564,USER_9601,68.29,Bank Transfer,2023-04-02 04:10:00,10285.44,Mobile,London,Groceries,0,0,2,482.74,3,Mastercard,177,965.38,OTP,0.4099,0,0
TXN_10709,USER_1773,88.88,ATM Withdrawal,2023-04-10 11:11:00,90877.43,Laptop,London,Clothing,0,0,13,333.77,2,Mastercard,9,653.73,Biometric,0.4311,1,0
TXN_40748,USER_8834,174.1,POS,2023-05-01 04:07:00,45721.99,Mobile,Tokyo,Electronics,0,1,7,464.9,0,Discover,198,4877.48,Biometric,0.8875,0,1
TXN_25915,USER_9356,44.7,POS,2023-04-29 20:56:00,46835.57,Laptop,Sydney,Clothing,0,0,13,23.54,3,Amex,100,1454.29,Biometric,0.7033,0,0
TXN_11592,USER_3775,18.8,POS,2023-11-26 15:19:00,89135.71,Mobile,London,Electronics,0,1,2,332.09,2,Amex,199,3778.15,Biometric,0.0707,1,0
TXN_23815,USER_2923,65.81,Bank Transfer,2023-11-18 16:37:00,78695.59,Laptop,London,Electronics,0,0,9,101.51,3,Mastercard,44,3743.13,PIN,0.9872,0,1
TXN_28597,USER_7510,141.61,Online,2023-08-01 06:17:00,56787.35,Laptop,London,Groceries,0,0,7,243.09,4,Discover,101,4870.49,Password,0.5728,0,1
TXN_15507,USER_9089,21.06,POS,2023-09-11 11:05:00,62707.62,Mobile,Sydney,Travel,0,0,13,393.65,2,Mastercard,170,4926.88,Biometric,0.5824,0,0
TXN_28891,USER_9027,57.78,POS,2023-01-14 02:52:00,80405.22,Laptop,New York,Clothing,0,0,8,435.75,0,Visa,162,4467.87,Password,0.7601,1,0
TXN_11296,USER_1106,52.89,POS,2023-10-06 02:41:00,44926.11,Mobile,New York,Travel,0,1,8,353.89,1,Visa,190,2946.79,PIN,0.658,0,0
TXN_5809,USER_7571,2.88,ATM Withdrawal,2023-07-14 13:10:00,26285.63,Laptop,New York,Restaurants,0,0,5,285.71,3,Amex,193,1310.56,Password,0.9741,1,1
TXN_22792,USER_3589,90.09,Bank Transfer,2023-06-26 14:02:00,96706.8,Mobile,New York,Travel,0,0,12,352.44,0,Visa,165,4157.57,OTP,0.1885,0,0
TXN_47773,USER_5795,90.83,ATM Withdrawal,2023-05-12 00:38:00,99530.39,Tablet,Sydney,Clothing,0,0,4,325.5,2,Visa,150,4420.53,OTP,0.9008,0,1
TXN_31787,USER_1221,411.31,ATM Withdrawal,2023-04-22 09:37:00,41105.11,Laptop,Tokyo,Groceries,0,1,5,285.07,0,Mastercard,185,529.42,Biometric,0.9088,0,1
TXN_22014,USER_1305,38.9,ATM Withdrawal,2023-09-09 09:06:00,22406.6,Mobile,Sydney,Clothing,0,0,10,266.94,0,Amex,189,3940.74,Password,0.9916,0,1
TXN_49483,USER_1958,122.9,Bank Transfer,2023-05-07 10:49:00,17056.98,Laptop,Sydney,Travel,0,0,6,300.86,2,Discover,46,4884.16,PIN,0.5612,0,0
TXN_48674,USER_4184,18.77,POS,2023-01-06 11:08:00,79793.92,Mobile,London,Electronics,0,0,2,42.52,1,Amex,163,4888.43,Biometric,0.3092,0,0
TXN_29707,USER_3748,49.76,POS,2023-02-11 15:35:00,2257.98,Tablet,New York,Travel,0,0,5,376.74,0,Amex,10,775.11,OTP,0.2087,0,0
TXN_6222,USER_2081,236.3,Online,2023-08-12 08:51:00,58851.37,Laptop,Mumbai,Groceries,0,0,4,414.74,0,Visa,133,272.98,OTP,0.2362,0,0
TXN_43297,USER_1178,48.1,Online,2023-12-17 00:43:00,24755.98,Laptop,Sydney,Travel,0,0,6,330.78,1,Discover,226,515.04,Biometric,0.9288,1,1
TXN_43999,USER_5683,101.81,POS,2023-01-11 13:58:00,66682.1,Laptop,Tokyo,Groceries,0,0,1,74.38,1,Discover,118,4441.94,OTP,0.8703,0,1
TXN_18647,USER_4636,33.83,Bank Transfer,2023-02-25 20:20:00,26420.15,Laptop,New York,Groceries,0,0,10,172.65,4,Discover,68,2063.71,OTP,0.3972,0,1
TXN_1426,USER_7644,63.22,ATM Withdrawal,2023-07-15 13:25:00,45482.93,Mobile,Mumbai,Groceries,0,0,9,234.24,0,Mastercard,108,743.38,PIN,0.7654,0,0
TXN_8101,USER_3646,67.7,Online,2023-12-10 13:03:00,9323.85,Laptop,Sydney,Groceries,0,0,13,294.65,0,Visa,93,2018.59,Biometric,0.8293,1,0
TXN_41476,USER_5377,18.06,POS,2023-07-17 04:30:00,76609.51,Mobile,New York,Electronics,0,1,8,473.15,2,Mastercard,80,2350.26,Biometric,0.5446,0,0
TXN_2754,USER_3490,38.17,Online,2023-10-25 17:31:00,1329.12,Laptop,New York,Restaurants,0,0,9,369.78,3,Visa,49,1967.31,PIN,0.0523,0,0
TXN_2617,USER_4361,24.98,Bank Transfer,2023-10-07 22:53:00,76252.96,Tablet,Tokyo,Electronics,0,0,8,40.57,1,Visa,30,1806.35,Password,0.5664,0,0
TXN_10880,USER_1106,89.0,ATM Withdrawal,2023-06-02 03:14:00,7492.33,Tablet,Tokyo,Travel,1,1,12,61.72,0,Visa,41,2708.68,Password,0.4007,0,0
TXN_12815,USER_9490,23.4,Online,2023-04-14 23:15:00,43120.53,Tablet,Mumbai,Restaurants,0,0,14,480.7,2,Mastercard,185,3789.22,OTP,0.5596,1,0
TXN_32765,USER_7133,159.62,ATM Withdrawal,2023-09-24 02:54:00,36650.44,Laptop,Sydney,Groceries,0,0,4,332.81,4,Mastercard,208,913.06,PIN,0.7569,0,1
TXN_17895,USER_1767,104.33,Bank Transfer,2023-01-27 21:15:00,49017.2,Mobile,Mumbai,Clothing,0,0,12,389.18,3,Mastercard,127,3059.87,PIN,0.3452,1,0
TXN_36937,USER_6454,162.44,Online,2023-01-20 06:06:00,10844.61,Tablet,Sydney,Groceries,1,0,10,144.56,0,Mastercard,14,69.65,Password,0.2688,0,0
TXN_47654,USER_5983,40.27,Bank Transfer,2023-11-05 08:26:00,90251.44,Laptop,Tokyo,Groceries,0,0,5,85.67,4,Amex,39,3339.92,Biometric,0.3784,0,1
TXN_37619,USER_3602,3.7,Bank Transfer,2023-12-27 20:16:00,47675.61,Tablet,Sydney,Electronics,0,0,12,262.59,2,Mastercard,157,2572.49,Biometric,0.5802,1,0
TXN_1763,USER_7780,75.9,Online,2023-12-21 07:37:00,23067.47,Tablet,Sydney,Restaurants,0,0,3,291.12,2,Discover,25,2571.83,PIN,0.1586,0,0
TXN_26653,USER_7408,31.57,Online,2023-10-12 23:43:00,3047.62,Mobile,Sydney,Electronics,0,0,2,406.5,2,Discover,23,566.73,Password,0.1379,0,0
TXN_28644,USER_3661,43.69,ATM Withdrawal,2023-04-21 08:06:00,99984.15,Laptop,Mumbai,Electronics,0,1,7,272.23,3,Discover,189,977.35,OTP,0.6936,1,0
TXN_1656,USER_6450,49.13,Online,2023-08-06 18:41:00,99888.19,Tablet,Mumbai,Groceries,0,0,3,230.79,2,Discover,149,2179.6,OTP,0.4187,1,0
TXN_8202,USER_5001,152.44,Bank Transfer,2023-10-02 19:50:00,97338.56,Mobile,London,Travel,0,0,14,320.24,3,Mastercard,206,2180.03,Biometric,0.8861,1,1
TXN_2277,USER_3105,270.46,Bank Transfer,2023-06-20 14:09:00,14621.1,Laptop,Tokyo,Electronics,0,0,13,421.78,2,Visa,65,1329.6,Password,0.5553,1,0
TXN_49716,USER_7892,51.18,Bank Transfer,2023-11-27 03:27:00,46820.59,Mobile,New York,Clothing,0,0,1,55.65,4,Discover,108,865.98,PIN,0.5298,0,1
TXN_11247,USER_3228,4.54,Bank Transfer,2023-06-30 01:31:00,76119.68,Tablet,London,Groceries,0,1,11,211.93,0,Amex,74,2883.1,Biometric,0.9977,1,1
TXN_43728,USER_9128,48.92,ATM Withdrawal,2023-07-22 09:28:00,98020.62,Tablet,Sydney,Groceries,0,0,6,314.62,2,Mastercard,168,3555.25,Biometric,0.3976,0,0
TXN_23389,USER_5332,38.99,Bank Transfer,2023-07-22 19:35:00,53520.65,Mobile,Sydney,Restaurants,0,0,12,32.62,4,Discover,37,3243.88,Biometric,0.1559,0,1
TXN_37128,USER_2480,40.85,POS,2023-04-08 06:29:00,88367.28,Laptop,Mumbai,Clothing,0,0,9,47.12,2,Mastercard,57,4863.53,Password,0.4242,0,0
TXN_7747,USER_2409,283.1,Online,2023-05-05 02:43:00,14382.23,Mobile,Tokyo,Restaurants,0,0,12,371.8,2,Discover,32,1140.75,Biometric,0.3278,0,0
TXN_4559,USER_5603,59.45,POS,2023-02-21 10:33:00,10907.72,Tablet,Tokyo,Groceries,0,0,11,349.84,4,Discover,15,888.94,Password,0.935,0,1
TXN_23643,USER_7828,108.63,POS,2023-07-26 11:54:00,9530.67,Laptop,New York,Travel,0,0,4,200.63,4,Visa,213,3734.7,Password,0.2365,1,1
TXN_47263,USER_5207,181.36,POS,2023-03-14 21:54:00,76461.17,Tablet,London,Travel,0,0,8,231.11,0,Visa,212,1539.91,PIN,0.1004,0,0
TXN_33218,USER_7612,263.56,POS,2023-10-19 01:57:00,3483.25,Tablet,Tokyo,Restaurants,0,0,6,83.15,0,Mastercard,48,2769.23,PIN,0.342,0,0
TXN_896,USER_4756,353.37,Online,2023-09-15 02:55:00,16289.84,Mobile,New York,Clothing,0,0,4,226.42,3,Amex,209,4872.33,PIN,0.5429,0,0
TXN_37604,USER_1232,104.68,POS,2023-01-18 06:46:00,2780.67,Tablet,Mumbai,Restaurants,0,0,2,18.5,3,Mastercard,160,1418.64,Biometric,0.3499,0,0
TXN_16530,USER_9727,15.49,ATM Withdrawal,2023-03-30 01:32:00,55944.21,Mobile,Mumbai,Travel,0,0,4,136.43,3,Discover,177,1974.48,Biometric,0.4082,0,0
TXN_2927,USER_2751,58.95,POS,2023-03-17 13:50:00,27513.67,Mobile,New York,Electronics,1,0,7,120.96,4,Amex,73,3098.59,PIN,0.9194,0,1
TXN_47993,USER_7926,28.4,ATM Withdrawal,2023-06-24 07:37:00,61175.17,Tablet,New York,Travel,0,0,1,438.39,1,Mastercard,92,2765.55,Biometric,0.3688,0,0
TXN_16591,USER_2568,136.89,POS,2023-09-13 04:21:00,89044.12,Mobile,Mumbai,Groceries,0,0,4,233.43,3,Amex,228,4809.85,OTP,0.7244,0,0
TXN_43378,USER_6050,231.98,POS,2023-01-14 17:14:00,77397.78,Mobile,Sydney,Restaurants,0,0,12,155.25,2,Discover,42,411.75,Biometric,0.9326,1,1
TXN_6561,USER_2779,136.0,POS,2023-12-06 18:59:00,51096.23,Laptop,New York,Restaurants,0,1,13,333.25,3,Visa,102,2323.34,Biometric,0.6601,0,0
TXN_35922,USER_6645,217.66,Bank Transfer,2023-01-23 05:57:00,6729.6,Laptop,Sydney,Clothing,0,1,3,24.86,3,Visa,29,4469.37,OTP,0.843,1,0
TXN_10243,USER_9884,75.85,ATM Withdrawal,2023-09-14 11:11:00,77220.79,Tablet,Sydney,Electronics,0,0,2,432.83,2,Discover,134,1388.79,PIN,0.4893,0,0
TXN_42536,USER_4784,42.21,ATM Withdrawal,2023-05-17 18:26:00,78268.94,Tablet,Mumbai,Travel,0,0,10,130.06,2,Mastercard,39,2496.07,Biometric,0.9949,1,1
TXN_39548,USER_2156,23.89,POS,2023-04-30 19:37:00,20345.26,Laptop,Tokyo,Restaurants,0,0,3,102.84,1,Amex,135,3595.95,Biometric,0.3877,1,0
TXN_15726,USER_3964,56.96,ATM Withdrawal,2023-06-13 02:50:00,9558.18,Mobile,Mumbai,Clothing,0,0,7,304.18,2,Discover,177,3160.01,PIN,0.6883,0,0
TXN_32176,USER_5978,75.82,Bank Transfer,2023-09-27 18:46:00,84782.55,Laptop,Tokyo,Electronics,0,1,13,144.9,2,Visa,53,3130.26,OTP,0.3293,0,0
TXN_33310,USER_9932,26.51,POS,2023-01-28 12:24:00,11516.94,Mobile,Sydney,Electronics,0,0,10,25.22,4,Discover,117,4575.47,Password,0.2321,0,1
TXN_49117,USER_3908,369.11,Online,2023-03-05 22:03:00,57586.85,Laptop,Tokyo,Restaurants,0,0,10,157.91,2,Visa,4,2184.38,PIN,0.4068,0,0
TXN_6401,USER_4895,14.31,Online,2023-12-25 04:37:00,93030.93,Laptop,New York,Travel,1,0,4,233.5,3,Visa,97,1256.26,PIN,0.5044,0,0
TXN_39704,USER_8731,402.97,POS,2023-09-03 01:57:00,50336.02,Laptop,Mumbai,Clothing,0,0,5,280.07,1,Amex,225,845.98,Biometric,0.3542,1,0
TXN_41027,USER_6666,108.99,Bank Transfer,2023-09-06 08:49:00,26263.9,Tablet,Sydney,Electronics,0,0,1,144.25,2,Amex,217,2015.52,Biometric,0.0199,1,0
TXN_33138,USER_1467,437.39,Bank Transfer,2023-05-12 17:03:00,79595.64,Tablet,Sydney,Groceries,0,0,2,125.35,3,Discover,75,1406.56,Biometric,0.0844,0,0
TXN_44169,USER_2340,209.71,Bank Transfer,2023-06-01 18:18:00,68861.97,Laptop,New York,Travel,0,0,13,407.71,1,Visa,153,2205.1,OTP,0.6255,1,0
TXN_28219,USER_7562,108.28,ATM Withdrawal,2023-06-21 18:08:00,2312.05,Mobile,Sydney,Travel,0,0,12,176.17,4,Visa,50,2307.6,Password,0.8632,1,1
TXN_37111,USER_9834,214.4,Bank Transfer,2023-10-22 20:18:00,48588.56,Mobile,London,Clothing,0,0,5,217.52,4,Mastercard,69,3094.03,Password,0.5097,0,1
TXN_21396,USER_5274,219.13,Bank Transfer,2023-12-30 09:23:00,28223.23,Laptop,London,Restaurants,0,0,7,191.34,2,Visa,84,481.73,PIN,0.9366,0,1
TXN_40126,USER_4577,149.56,Bank Transfer,2023-09-05 02:52:00,18969.5,Mobile,London,Restaurants,0,0,14,72.13,4,Mastercard,69,1934.19,Biometric,0.2684,0,1
TXN_34453,USER_2335,292.64,Online,2023-11-02 18:04:00,92104.31,Tablet,Sydney,Clothing,0,0,9,44.1,4,Amex,36,2045.88,Biometric,0.6746,0,1
TXN_24056,USER_1678,126.53,ATM Withdrawal,2023-04-09 04:39:00,87123.07,Mobile,Tokyo,Clothing,0,0,4,449.99,4,Visa,180,2067.29,OTP,0.2005,1,1
TXN_18778,USER_6983,172.9,Bank Transfer,2023-08-06 01:13:00,72461.77,Tablet,Sydney,Restaurants,0,0,8,309.35,4,Visa,202,2034.47,Biometric,0.1279,0,1
TXN_26005,USER_5687,271.34,Bank Transfer,2023-06-16 23:25:00,85558.54,Laptop,New York,Groceries,0,0,1,49.09,2,Mastercard,222,367.19,OTP,0.4708,0,0
TXN_36028,USER_7308,154.35,Online,2023-03-02 01:53:00,50676.93,Laptop,New York,Clothing,0,1,9,141.5,1,Discover,136,3631.36,Biometric,0.2537,0,0
TXN_31123,USER_4226,65.82,Bank Transfer,2023-01-23 19:30:00,13582.94,Laptop,London,Groceries,0,1,8,393.62,1,Amex,120,1861.03,Password,0.831,0,0
TXN_4679,USER_9864,1.49,Bank Transfer,2023-06-11 21:27:00,59842.42,Tablet,Mumbai,Restaurants,0,0,13,149.65,3,Mastercard,223,206.45,Password,0.6563,1,0
TXN_5771,USER_5022,449.6,POS,2023-09-28 14:25:00,98552.91,Mobile,Tokyo,Electronics,0,0,5,452.87,4,Amex,203,2819.45,Password,0.7252,0,1
TXN_22909,USER_9751,132.09,Bank Transfer,2023-11-28 15:29:00,16377.76,Mobile,Tokyo,Clothing,0,0,2,249.04,3,Discover,93,2681.39,Password,0.9831,1,1
TXN_38535,USER_4160,81.23,ATM Withdrawal,2023-03-08 21:22:00,31352.1,Laptop,Sydney,Travel,1,0,6,183.14,1,Mastercard,111,4376.3,PIN,0.1903,0,0
TXN_42407,USER_8417,252.94,ATM Withdrawal,2023-07-23 11:16:00,28324.95,Laptop,Sydney,Electronics,0,0,8,297.91,3,Visa,129,135.48,Password,0.2074,0,0
TXN_32918,USER_8482,6.07,Bank Transfer,2023-03-08 03:13:00,95982.12,Mobile,Tokyo,Clothing,0,0,7,301.95,2,Visa,157,4776.99,Biometric,0.7135,1,0
TXN_180,USER_5389,21.06,POS,2023-06-16 15:49:00,99038.43,Mobile,London,Travel,0,0,9,102.96,4,Amex,227,4132.95,Password,0.7861,1,1
TXN_47905,USER_5791,60.4,ATM Withdrawal,2023-08-17 04:28:00,66678.53,Tablet,New York,Groceries,0,0,7,192.25,0,Visa,215,4914.3,Biometric,0.0922,0,0
TXN_21581,USER_5961,72.74,POS,2023-03-22 22:38:00,36878.15,Tablet,Mumbai,Travel,0,0,10,79.89,3,Visa,224,3605.06,OTP,0.4582,0,0
TXN_15938,USER_3574,56.59,Online,2023-11-22 08:04:00,15399.4,Laptop,London,Clothing,0,0,4,123.22,2,Visa,222,3055.89,OTP,0.9451,0,1
TXN_20679,USER_5628,78.25,Bank Transfer,2023-05-24 07:22:00,96912.96,Laptop,New York,Travel,0,0,3,301.43,0,Discover,102,1706.43,PIN,0.026,0,0
TXN_10035,USER_2718,1.29,POS,2023-11-27 17:25:00,83815.34,Laptop,London,Travel,0,0,10,170.2,1,Discover,49,1468.23,Biometric,0.2463,1,0
TXN_10423,USER_5473,495.72,Online,2023-11-01 02:53:00,26738.18,Tablet,Mumbai,Travel,0,0,3,50.3,2,Amex,200,1971.6,Password,0.715,0,0
TXN_46450,USER_6375,297.06,Online,2023-09-07 00:08:00,96841.54,Tablet,Sydney,Groceries,0,0,14,336.08,2,Visa,198,1918.75,Biometric,0.3587,0,0
TXN_8090,USER_7338,53.03,ATM Withdrawal,2023-06-09 08:04:00,40316.78,Tablet,Tokyo,Travel,1,1,3,459.43,4,Visa,14,1460.54,Password,0.2047,0,1
TXN_11751,USER_9024,23.48,Online,2023-04-24 00:06:00,95592.08,Laptop,London,Clothing,0,0,3,79.53,0,Discover,157,3645.34,PIN,0.6308,0,0
TXN_35100,USER_3856,337.36,Online,2023-06-03 18:13:00,36485.76,Tablet,Tokyo,Clothing,0,0,13,363.73,4,Amex,229,35.75,PIN,0.5149,0,1
TXN_21667,USER_9316,44.24,ATM Withdrawal,2023-02-14 04:35:00,31477.74,Tablet,Sydney,Travel,0,0,14,497.59,1,Mastercard,109,1465.44,Biometric,0.1505,0,0
TXN_22095,USER_4684,2.12,ATM Withdrawal,2023-03-31 09:42:00,5138.32,Tablet,Tokyo,Groceries,0,0,8,183.55,0,Visa,179,97.02,Biometric,0.1655,0,0
TXN_15612,USER_7558,88.08,Online,2023-07-29 10:59:00,49543.08,Tablet,Sydney,Electronics,1,1,6,305.28,3,Visa,121,1380.31,Biometric,0.766,0,0
TXN_13,USER_3433,324.29,ATM Withdrawal,2023-10-02 04:25:00,67768.09,Laptop,Mumbai,Restaurants,0,0,3,110.27,3,Visa,205,2005.33,PIN,0.3592,0,0
TXN_4251,USER_5066,46.97,Online,2023-03-30 12:42:00,64533.29,Mobile,Tokyo,Electronics,0,0,1,328.14,2,Amex,104,2040.94,Biometric,0.5721,0,0
TXN_8494,USER_2211,233.64,Online,2023-09-30 03:59:00,69803.5,Mobile,Tokyo,Restaurants,0,0,6,142.75,3,Amex,34,3702.15,OTP,0.1456,0,0
TXN_3674,USER_9841,90.58,Online,2023-12-13 17:10:00,65855.11,Tablet,Tokyo,Restaurants,0,0,4,291.87,0,Mastercard,165,1983.33,OTP,0.0036,0,0
TXN_8721,USER_6740,58.96,Online,2023-08-11 17:12:00,75793.11,Laptop,Tokyo,Travel,0,0,6,377.21,4,Amex,205,3469.29,Password,0.5133,1,1
TXN_13556,USER_5923,63.68,Online,2023-01-13 19:31:00,92184.46,Tablet,Mumbai,Restaurants,0,1,3,318.84,3,Amex,73,510.18,Biometric,0.771,1,0
TXN_37676,USER_8065,243.23,POS,2023-04-16 12:55:00,94242.48,Tablet,Mumbai,Electronics,0,0,2,201.69,1,Mastercard,188,1351.03,Biometric,0.2488,0,0
TXN_7671,USER_9252,167.8,ATM Withdrawal,2023-09-30 16:10:00,10133.5,Tablet,Sydney,Travel,0,0,13,29.93,3,Visa,169,3604.82,PIN,0.7341,0,0
TXN_29353,USER_9873,17.16,Online,2023-02-25 07:38:00,41003.03,Laptop,Mumbai,Travel,1,0,8,122.19,4,Discover,150,1343.1,OTP,0.3186,1,1
TXN_17080,USER_7917,197.85,Bank Transfer,2023-04-11 02:52:00,17498.56,Laptop,New York,Restaurants,0,0,12,142.12,0,Visa,163,422.61,PIN,0.5921,0,0
TXN_18741,USER_9115,13.14,ATM Withdrawal,2023-02-25 03:39:00,5239.27,Laptop,Tokyo,Electronics,0,0,1,157.74,0,Discover,73,3119.11,PIN,0.0573,1,0
TXN_21121,USER_3511,80.13,POS,2023-02-22 09:02:00,87849.35,Tablet,Sydney,Clothing,0,0,9,497.58,0,Visa,124,2365.55,Biometric,0.1556,0,0
TXN_40855,USER_5377,16.47,ATM Withdrawal,2023-06-04 22:56:00,45143.09,Mobile,New York,Groceries,0,0,13,230.04,0,Visa,178,319.57,PIN,0.2955,0,0
TXN_40948,USER_9438,80.16,Online,2023-06-22 14:10:00,24083.84,Tablet,Mumbai,Restaurants,0,0,12,206.06,4,Mastercard,3,992.18,Password,0.8884,0,1
TXN_47824,USER_4791,228.57,ATM Withdrawal,2023-06-09 20:26:00,22636.7,Tablet,Mumbai,Travel,0,0,8,290.19,4,Amex,97,1215.32,PIN,0.0799,1,1
TXN_4496,USER_8452,79.86,ATM Withdrawal,2023-04-20 23:13:00,49380.85,Mobile,Sydney,Clothing,0,0,10,45.73,3,Discover,173,2786.13,Password,0.4988,1,0
TXN_47470,USER_6405,40.83,Bank Transfer,2023-03-16 08:26:00,3498.07,Mobile,London,Travel,0,0,11,170.59,4,Visa,173,2475.26,Biometric,0.6949,0,1
TXN_5460,USER_5825,23.72,ATM Withdrawal,2023-11-19 13:48:00,71567.98,Tablet,Tokyo,Groceries,0,0,7,31.65,2,Visa,119,2330.08,Biometric,0.6256,0,0
TXN_11789,USER_1850,127.21,Bank Transfer,2023-03-22 07:15:00,69630.41,Laptop,New York,Electronics,0,0,8,402.1,1,Visa,224,2442.5,Password,0.1424,0,0
TXN_33240,USER_4991,259.86,POS,2023-12-06 21:47:00,31061.49,Tablet,Tokyo,Clothing,0,0,10,252.36,3,Amex,239,290.26,PIN,0.5598,0,0
TXN_11742,USER_3268,42.49,ATM Withdrawal,2023-05-31 17:41:00,42681.72,Mobile,London,Travel,0,0,7,313.18,2,Visa,192,2354.78,Biometric,0.0684,0,0
TXN_13552,USER_9306,38.78,Online,2023-09-24 08:36:00,86453.08,Laptop,Tokyo,Groceries,1,0,1,225.29,0,Visa,118,55.28,OTP,0.9238,0,1
TXN_23518,USER_3054,33.93,ATM Withdrawal,2023-10-21 00:12:00,67078.8,Laptop,London,Groceries,0,0,4,139.21,3,Amex,124,514.78,OTP,0.3729,1,0
