Transaction_ID;User_ID;Transaction_Amount;Transaction_Type;Timestamp;Account_Balance;Device_Type;Location;Merchant_Category;IP_Address_Flag;Previous_Fraudulent_Activity;Daily_Transaction_Count;Avg_Transaction_Amount_7d;Failed_Transaction_Count_7d;Card_Type;Card_Age;Transaction_Distance;Authentication_Method;Risk_Score;Is_Weekend;Fraud_Label
TXN_20882;USER_6361;82.81;Online;08/05/2023 15:00;77572.93;Mobile;Mumbai;Restaurants;0;0;3;31.23;1;Mastercard;100;4075.13;OTP;0.8796;0;1
TXN_25295;USER_5567;20.21;Online;31/03/2023 15:53;16951.56;Tablet;New York;Electronics;0;1;6;496.49;2;Mastercard;105;1219.17;Password;0.2106;0;0
TXN_10071;USER_5916;330.56;POS;16/10/2023 03:31;58903.81;Tablet;New York;Clothing;0;0;1;187.74;4;Mastercard;23;3005.13;Password;0.5055;0;1
TXN_36734;USER_8212;14.01;Bank Transfer;29/04/2023 06:03;31685.34;Tablet;Tokyo;Groceries;0;0;10;453.83;0;Amex;15;233.19;PIN;0.3117;0;0
TXN_13274;USER_8617;25.32;ATM Withdrawal;15/01/2023 21:27;63879.02;Tablet;New York;Restaurants;0;0;4;499.61;2;Discover;7;1966.93;OTP;0.3803;0;0
TXN_16432;USER_7660;39.59;POS;29/05/2023 03:19;80413.41;Tablet;London;Clothing;0;0;12;470.16;4;Discover;230;3080.04;PIN;0.9156;0;1
TXN_35933;USER_8025;79.67;POS;29/04/2023 12:04;77417.26;Tablet;London;Restaurants;0;0;2;118.78;4;Visa;230;3906.73;PIN;0.1872;0;1
TXN_8824;USER_5587;41.23;ATM Withdrawal;19/04/2023 07:43;11109.46;Mobile;Mumbai;Groceries;0;1;14;471.83;2;Mastercard;2;3794.33;OTP;0.1175;0;0
TXN_5133;USER_9543;169.03;POS;25/07/2023 16:50;10075.54;Tablet;Sydney;Travel;0;0;12;421.29;1;Mastercard;207;3033.96;OTP;0.4012;1;0
TXN_14124;USER_2223;109.69;Bank Transfer;30/05/2023 12:55;94480.62;Tablet;New York;Clothing;0;0;11;428.5;3;Discover;24;2360.22;Biometric;0.4867;1;0
TXN_8139;USER_4022;10.94;Online;21/01/2023 21:29;38752.64;Mobile;Tokyo;Travel;0;0;13;359.6;1;Mastercard;101;931.93;PIN;0.5202;0;0
TXN_38175;USER_6047;97.77;Online;31/05/2023 00:12;71452.98;Laptop;London;Restaurants;0;0;12;179.58;4;Mastercard;132;174.21;Biometric;0.0759;1;1
TXN_23294;USER_8366;24.35;Bank Transfer;02/12/2023 04:33;46780.77;Tablet;London;Clothing;0;0;10;411.6;4;Amex;46;1837.52;PIN;0.8556;1;1
TXN_49986;USER_2972;30.85;ATM Withdrawal;27/10/2023 03:11;6542.44;Tablet;Mumbai;Groceries;0;0;14;385.55;3;Visa;21;521.95;Password;0.8362;0;0
TXN_48100;USER_1970;119.28;Bank Transfer;09/09/2023 23:40;70845.52;Laptop;New York;Clothing;0;0;9;411.8;2;Amex;10;676.64;Biometric;0.6294;1;0
TXN_18536;USER_8230;147;ATM Withdrawal;19/09/2023 08:49;11238.83;Mobile;Mumbai;Clothing;0;0;10;235.44;4;Discover;135;3698.6;PIN;0.1521;0;1
TXN_24197;USER_8736;128.94;Bank Transfer;24/07/2023 14:10;88495.98;Mobile;New York;Clothing;0;0;8;135.34;1;Mastercard;76;4687.49;PIN;0.4571;0;0
TXN_33151;USER_1003;92.34;Online;14/04/2023 11:13;69454.46;Laptop;Tokyo;Clothing;0;0;11;259.04;4;Amex;100;928.67;Biometric;0.7673;0;1
TXN_32133;USER_4234;303.58;Online;27/10/2023 17:07;4784.22;Tablet;New York;Restaurants;0;1;14;182.93;1;Visa;145;819.76;Biometric;0.881;0;1
TXN_8421;USER_1209;156.98;Online;31/12/2023 06:59;76791.95;Mobile;Sydney;Restaurants;1;0;7;469.07;1;Mastercard;82;2034.62;Biometric;0.6841;0;0
TXN_35658;USER_7064;31.31;POS;09/12/2023 19:54;35477.87;Mobile;New York;Electronics;0;0;6;154.06;0;Discover;236;2443.7;Password;0.9578;0;1
TXN_20509;USER_4665;405.51;Bank Transfer;16/03/2023 21:08;78506.56;Mobile;New York;Electronics;0;0;4;29.4;4;Amex;21;4059.11;Biometric;0.1058;0;1
TXN_3842;USER_2230;54.62;ATM Withdrawal;03/09/2023 21:02;19758;Laptop;Mumbai;Electronics;0;0;5;177.06;2;Amex;157;211.53;OTP;0.1022;0;0
TXN_10286;USER_9062;8.3;POS;26/09/2023 20:38;83511.97;Tablet;Sydney;Restaurants;0;0;3;77.81;1;Amex;117;3055.49;PIN;0.5811;1;0
TXN_4372;USER_5290;4.37;Online;22/01/2023 00:57;95664.17;Laptop;Tokyo;Clothing;0;0;9;140.94;3;Amex;159;522.76;Password;0.1547;1;0
TXN_11759;USER_3811;1.36;ATM Withdrawal;22/08/2023 11:52;22796.61;Mobile;Mumbai;Travel;0;1;7;431.81;0;Visa;55;55.57;Password;0.8553;0;1
TXN_34300;USER_4105;145.43;Online;09/04/2023 13:35;71535.78;Mobile;Mumbai;Restaurants;0;0;13;57.65;0;Discover;224;414.05;OTP;0.7685;0;0
TXN_41284;USER_4002;41.69;POS;20/03/2023 09:10;47712.07;Mobile;Sydney;Restaurants;0;0;12;461.28;1;Visa;101;1037.76;OTP;0.3088;1;0
TXN_37764;USER_9298;61.6;Online;25/05/2023 10:58;14667.92;Mobile;Tokyo;Groceries;0;0;2;30.63;0;Discover;107;3666.01;PIN;0.0904;0;0
TXN_41296;USER_1297;68.07;Online;19/05/2023 17:53;88262;Mobile;New York;Clothing;0;0;6;175.03;1;Visa;5;4334.26;PIN;0.5608;0;0
TXN_37320;USER_2012;134.62;Online;27/06/2023 21:56;55609.25;Mobile;London;Electronics;0;1;10;239.54;0;Mastercard;91;4857.11;Password;0.6504;0;0
TXN_25170;USER_7867;12.58;POS;07/08/2023 08:17;65667.25;Mobile;London;Restaurants;0;0;1;219.42;0;Visa;1;1205.19;Password;0.0215;1;0
TXN_43287;USER_5380;47.67;Bank Transfer;27/02/2023 20:02;22473.24;Laptop;Mumbai;Travel;0;0;12;94.05;0;Amex;93;1388.54;Password;0.6279;0;0
TXN_11974;USER_6765;228.51;Bank Transfer;26/09/2023 00:12;40911.3;Laptop;London;Travel;0;0;8;356.52;3;Discover;122;2068.85;Biometric;0.1346;0;0
TXN_49172;USER_3453;344.42;Online;07/04/2023 03:57;26216.65;Mobile;Sydney;Groceries;0;0;2;186.55;4;Visa;24;1612.08;OTP;0.9944;0;1
TXN_19904;USER_6940;32.24;Bank Transfer;13/12/2023 16:01;97587.74;Tablet;New York;Electronics;0;0;10;84.9;0;Mastercard;219;4872.74;PIN;0.3033;0;0
TXN_25356;USER_7090;271.05;Bank Transfer;29/03/2023 06:28;70452.27;Laptop;London;Electronics;0;0;1;181.42;4;Visa;75;1674.65;Password;0.9919;0;1
TXN_46666;USER_4229;29.46;POS;16/04/2023 15:59;20595.48;Laptop;London;Electronics;0;0;7;477.45;0;Visa;208;328.54;OTP;0.5301;0;0
TXN_38271;USER_5576;1.93;Bank Transfer;01/09/2023 04:03;87792.84;Mobile;Tokyo;Clothing;0;0;2;371.26;1;Discover;72;4744.85;Biometric;0.4751;0;0
TXN_626;USER_6997;38.77;POS;03/09/2023 16:26;94567.79;Mobile;Tokyo;Electronics;0;0;4;154.17;0;Discover;205;3729.78;Password;0.1735;0;0
TXN_45228;USER_8915;362.02;Online;23/08/2023 04:07;63113.05;Laptop;Sydney;Clothing;0;0;4;348.03;1;Discover;165;1988.14;Biometric;0.0524;0;0
TXN_31088;USER_5582;186.64;POS;25/07/2023 11:20;45248.09;Mobile;Tokyo;Electronics;0;0;1;248.1;2;Discover;226;585.47;Biometric;0.8323;1;0
TXN_48177;USER_9572;14.05;POS;15/08/2023 23:31;78290.9;Laptop;Sydney;Travel;0;0;4;471.13;3;Mastercard;84;416.96;Password;0.1619;0;0
TXN_40491;USER_8323;448.92;ATM Withdrawal;29/11/2023 19:18;9168.92;Laptop;Mumbai;Restaurants;0;0;13;389.1;2;Amex;189;4104.6;PIN;0.267;0;0
TXN_44756;USER_7190;94.66;Bank Transfer;10/03/2023 06:38;4196.71;Laptop;London;Clothing;0;0;13;146.1;4;Amex;220;1559.16;OTP;0.9309;1;1
TXN_37611;USER_1340;3.93;ATM Withdrawal;18/04/2023 19:42;42620.17;Tablet;New York;Electronics;0;0;4;344.73;1;Amex;20;198.44;Biometric;0.2341;0;0
TXN_35544;USER_1645;140.92;Online;11/04/2023 08:03;20993.77;Mobile;London;Clothing;0;0;9;15.78;2;Visa;83;3833.91;Password;0.2313;0;0
TXN_32514;USER_4468;16.04;ATM Withdrawal;05/03/2023 16:36;54506.91;Tablet;Tokyo;Travel;0;1;4;285.12;0;Visa;197;4511.52;Password;0.1226;1;0
TXN_33215;USER_4781;190.92;POS;30/11/2023 00:25;26964.48;Tablet;Sydney;Clothing;0;0;4;384.85;4;Visa;222;1446.07;Biometric;0.2475;1;1
TXN_2615;USER_2635;278.55;Online;24/02/2023 17:13;65846.77;Laptop;Mumbai;Clothing;0;0;11;30.09;3;Discover;183;954.83;Biometric;0.6457;0;0
TXN_25441;USER_6310;61.97;Online;21/01/2023 10:26;87299.53;Tablet;Sydney;Clothing;0;0;3;395.5;0;Amex;68;426.4;PIN;0.3513;1;0
TXN_35155;USER_5570;58.35;ATM Withdrawal;19/02/2023 11:54;40640.93;Laptop;Tokyo;Travel;0;1;3;35.2;2;Visa;163;4339.35;Password;0.0749;0;0
TXN_1575;USER_4178;43.08;Bank Transfer;21/11/2023 13:53;4919.65;Tablet;Tokyo;Groceries;0;0;3;266.34;0;Mastercard;223;3202.56;PIN;0.3726;0;0
TXN_3100;USER_4947;8.63;Online;11/01/2023 06:29;21719.8;Mobile;New York;Restaurants;0;0;6;255;4;Discover;2;2919.42;Biometric;0.4367;0;1
TXN_28284;USER_8980;37.62;ATM Withdrawal;27/05/2023 08:01;19438.7;Tablet;Sydney;Restaurants;0;0;1;100.3;0;Discover;116;304.33;Biometric;0.7417;1;0
TXN_5182;USER_2706;67.49;ATM Withdrawal;18/10/2023 06:11;76411.9;Laptop;Mumbai;Restaurants;0;0;9;90.53;3;Mastercard;10;981.06;Password;0.1742;0;0
TXN_1959;USER_3672;318.39;POS;21/10/2023 08:32;80241.07;Mobile;Sydney;Groceries;0;1;5;382.06;0;Mastercard;131;4233.15;PIN;0.1717;1;0
TXN_16759;USER_6400;149.86;Online;10/11/2023 04:07;26564.54;Tablet;Mumbai;Restaurants;0;0;1;325.19;3;Visa;211;1896.69;OTP;0.9215;1;1
TXN_30521;USER_2103;0.91;Bank Transfer;22/03/2023 07:26;65741.34;Tablet;Mumbai;Restaurants;0;0;9;147.56;0;Visa;41;509.28;Password;0.0631;0;0
TXN_4908;USER_3387;10.01;Bank Transfer;01/12/2023 12:38;65221.42;Mobile;Sydney;Restaurants;0;0;4;214.82;1;Amex;194;2637.98;Password;0.2119;0;0
TXN_39026;USER_6487;56.14;Online;06/04/2023 03:39;7649.13;Mobile;London;Clothing;0;0;6;294.18;3;Mastercard;21;908.47;Password;0.5349;1;0
TXN_29700;USER_3437;105.49;POS;30/12/2023 22:47;10371.94;Laptop;Sydney;Restaurants;0;0;11;477.17;0;Discover;92;643.44;Biometric;0.9195;0;1
TXN_33106;USER_8811;31.09;POS;13/11/2023 02:09;80096.52;Mobile;Tokyo;Travel;0;0;13;179.93;0;Visa;3;3416.95;PIN;0.1936;0;0
TXN_46474;USER_4816;19.13;Bank Transfer;24/07/2023 21:08;25746.25;Tablet;London;Restaurants;0;0;4;307.75;4;Amex;107;2808.53;OTP;0.6592;0;1
TXN_24177;USER_7171;12.98;Online;08/04/2023 16:23;27764.22;Laptop;Mumbai;Restaurants;0;0;5;71.42;0;Visa;145;4253.49;Password;0.268;1;0
TXN_17289;USER_9034;92.42;Online;10/08/2023 05:27;35448.58;Tablet;London;Groceries;0;0;2;75.67;1;Visa;87;470.48;OTP;0.902;0;1
TXN_36466;USER_2631;166.29;POS;15/08/2023 11:06;99615.43;Mobile;London;Restaurants;0;0;9;285.33;2;Visa;194;3639.17;Password;0.3018;0;0
TXN_23695;USER_1622;3.29;ATM Withdrawal;27/09/2023 11:04;2356.01;Mobile;Tokyo;Restaurants;0;0;5;382.49;4;Amex;115;4039.98;PIN;0.9328;0;1
TXN_29172;USER_7745;169.66;Online;11/11/2023 06:16;45291.78;Mobile;Sydney;Groceries;0;0;14;181.85;2;Discover;43;1521.06;Biometric;0.0553;0;0
TXN_36856;USER_5677;28.57;ATM Withdrawal;28/02/2023 18:31;30294.75;Tablet;New York;Groceries;0;0;8;229.09;3;Amex;104;4965.78;Password;0.3958;0;0
TXN_30217;USER_5148;164.23;ATM Withdrawal;29/05/2023 10:08;50051.52;Tablet;Mumbai;Restaurants;0;0;8;436;1;Mastercard;90;1710.04;Password;0.8156;0;0
TXN_17775;USER_8732;226.41;ATM Withdrawal;03/01/2023 05:09;93267.28;Laptop;London;Travel;0;0;13;87.83;0;Visa;178;1764.16;PIN;0.4807;1;0
TXN_32796;USER_1741;482.52;Bank Transfer;21/10/2023 23:56;67586.66;Laptop;London;Restaurants;0;1;1;477.35;4;Amex;37;4021.75;PIN;0.3417;1;1
TXN_44768;USER_3716;213.09;Bank Transfer;15/12/2023 23:29;8170.42;Tablet;London;Clothing;0;0;4;289.57;0;Visa;35;4923.33;PIN;0.6644;1;0
TXN_21298;USER_7221;280.91;POS;14/08/2023 10:53;7696.19;Mobile;Sydney;Electronics;0;0;10;365.63;2;Discover;55;835.94;OTP;0.5318;0;0
TXN_39840;USER_1179;14.56;ATM Withdrawal;18/11/2023 13:55;45735.41;Mobile;Sydney;Electronics;1;0;7;463.73;1;Mastercard;135;3264.68;Biometric;0.4682;0;0
TXN_35686;USER_1755;74.51;ATM Withdrawal;10/01/2023 23:08;21843.92;Mobile;Tokyo;Electronics;0;0;11;149.89;4;Amex;224;1883.33;PIN;0.4539;1;1
TXN_31032;USER_3529;87.75;Online;02/09/2023 01:51;73061.27;Mobile;Tokyo;Clothing;0;0;3;381.63;1;Mastercard;137;4841.33;Password;0.5861;0;0
TXN_13148;USER_2308;98.05;ATM Withdrawal;23/03/2023 08:02;25136.83;Tablet;Sydney;Groceries;0;0;11;187.25;0;Visa;40;2212.43;PIN;0.2862;1;0
TXN_952;USER_9070;97.55;ATM Withdrawal;23/11/2023 14:37;24549.51;Laptop;New York;Restaurants;0;0;11;171.11;4;Visa;105;270.37;PIN;0.9581;0;1
TXN_19761;USER_3662;63.22;POS;26/02/2023 05:47;1738.2;Mobile;Tokyo;Travel;0;0;6;479.98;4;Discover;23;1196.69;PIN;0.9308;0;1
TXN_24169;USER_7715;160.43;ATM Withdrawal;16/10/2023 01:29;4144.37;Mobile;Tokyo;Groceries;0;0;8;154.22;2;Visa;235;1050.38;PIN;0.0154;0;0
TXN_27210;USER_1164;112.46;ATM Withdrawal;30/01/2023 19:30;30311.36;Mobile;London;Clothing;0;0;1;233.8;3;Discover;113;2050.61;OTP;0.0362;0;0
TXN_13590;USER_6620;10.61;Bank Transfer;18/05/2023 04:58;64111.27;Mobile;Mumbai;Electronics;0;0;5;494.95;1;Discover;192;1043.51;Biometric;0.9467;0;1
TXN_39999;USER_3945;117.33;Bank Transfer;09/07/2023 18:14;77124.71;Tablet;New York;Travel;0;0;14;42.98;0;Mastercard;231;683.11;OTP;0.4124;0;0
TXN_19620;USER_5488;0.2;Online;03/05/2023 05:38;47390.61;Laptop;Sydney;Travel;0;1;12;479.89;3;Amex;99;3677.46;Password;0.3676;1;0
TXN_29293;USER_3694;92.09;Bank Transfer;16/05/2023 11:02;76173.06;Tablet;Sydney;Groceries;0;0;10;119;3;Visa;143;3069.87;OTP;0.0001;0;0
TXN_40950;USER_3858;23.75;ATM Withdrawal;23/06/2023 18:28;64403.98;Laptop;Tokyo;Restaurants;0;0;10;355.97;4;Amex;205;3198.76;OTP;0.231;0;1
TXN_13474;USER_1282;88.67;Bank Transfer;30/04/2023 11:42;42201.99;Tablet;Mumbai;Restaurants;0;0;2;56.15;1;Discover;108;3955.52;Password;0.2774;0;0
TXN_22411;USER_6003;103.62;Online;17/03/2023 03:29;47106.72;Mobile;Tokyo;Travel;0;0;8;104.69;1;Visa;103;3864.09;OTP;0.7626;1;0
TXN_15946;USER_5914;55.85;Online;22/07/2023 22:51;80747.88;Tablet;Mumbai;Electronics;0;0;11;103.8;4;Amex;46;580.66;Password;0.3753;0;1
TXN_43983;USER_1067;48.02;POS;18/12/2023 16:50;48814.14;Laptop;Mumbai;Clothing;0;0;1;252.34;0;Mastercard;60;2148.37;Biometric;0.0663;0;0
TXN_14725;USER_6484;86.31;POS;16/12/2023 08:08;7698.3;Laptop;New York;Electronics;0;0;2;387.67;4;Mastercard;169;3097.82;Biometric;0.0472;0;1
TXN_25204;USER_1552;172.81;POS;10/09/2023 10:22;23672;Tablet;New York;Restaurants;0;1;4;209.96;3;Visa;138;2617.08;Password;0.3754;1;0
TXN_18783;USER_1180;60.78;Online;06/04/2023 04:54;92021.01;Tablet;Mumbai;Electronics;0;0;6;44.23;1;Amex;174;1575.5;Password;0.6763;0;0
TXN_31649;USER_7797;35.49;ATM Withdrawal;10/11/2023 01:51;54481.29;Tablet;Mumbai;Travel;0;1;6;460.35;1;Visa;159;2894.67;Password;0.6932;1;0
TXN_5476;USER_7701;54.16;ATM Withdrawal;24/10/2023 21:32;62410.5;Laptop;Tokyo;Electronics;0;0;7;486.89;2;Visa;167;257.9;OTP;0.8698;0;1
TXN_19022;USER_3946;26.64;Bank Transfer;27/08/2023 20:49;6970.84;Tablet;New York;Travel;0;0;9;431.05;3;Amex;127;1577.02;PIN;0.0495;0;0
TXN_7618;USER_8737;3.92;ATM Withdrawal;04/08/2023 16:01;34399.68;Laptop;Tokyo;Restaurants;0;1;7;457.28;2;Mastercard;173;1113.23;OTP;0.1609;0;0
TXN_20052;USER_1568;17;POS;27/07/2023 06:42;72833.92;Mobile;London;Electronics;0;0;9;108.96;1;Discover;119;3209.04;OTP;0.7706;1;0
TXN_42603;USER_6291;62.19;Online;30/06/2023 13:08;27659.07;Laptop;New York;Travel;0;0;4;31.31;2;Amex;42;237.55;Password;0.8305;0;0
TXN_43916;USER_3085;33.39;Bank Transfer;07/06/2023 00:57;20548.86;Mobile;New York;Electronics;0;0;9;112.8;1;Visa;216;3533.33;OTP;0.2858;1;0
TXN_44653;USER_1410;62.24;Online;07/04/2023 12:26;46816.15;Mobile;Tokyo;Clothing;0;0;3;33.76;1;Mastercard;222;4129.69;Password;0.3321;0;0
TXN_43623;USER_4379;66.84;POS;03/06/2023 07:50;17948.69;Laptop;London;Groceries;0;0;4;180.53;2;Amex;214;2542.61;Biometric;0.2631;0;0
TXN_34;USER_4556;29.09;ATM Withdrawal;22/09/2023 17:33;16258.35;Mobile;Sydney;Groceries;1;0;2;499.93;1;Visa;144;347.25;PIN;0.3605;1;0
TXN_34987;USER_8276;222.88;POS;02/01/2023 10:52;98586.12;Tablet;New York;Electronics;0;0;1;202.31;4;Amex;219;4982.33;OTP;0.2078;1;1
TXN_25341;USER_7788;33.34;Online;12/02/2023 15:57;45053.13;Mobile;London;Restaurants;0;0;4;42.27;1;Discover;144;3936.64;Password;0.5505;0;0
TXN_43174;USER_1888;81.36;Bank Transfer;24/05/2023 20:56;95828.47;Laptop;Tokyo;Travel;0;0;7;149.24;2;Mastercard;144;2524.78;Biometric;0.2813;0;0
TXN_46053;USER_8589;3.28;Bank Transfer;16/12/2023 14:24;48936.74;Laptop;New York;Restaurants;0;0;7;32.25;4;Amex;214;4206.4;Biometric;0.5925;0;1
TXN_17037;USER_3159;19.06;POS;31/12/2023 06:21;65914.9;Laptop;Sydney;Restaurants;0;0;10;86.89;4;Mastercard;73;1310.95;OTP;0.9677;0;1
TXN_29942;USER_9086;44.45;POS;15/06/2023 12:10;48582.28;Mobile;Tokyo;Restaurants;0;0;8;135.36;3;Amex;18;3874.36;OTP;0.4167;0;0
TXN_34156;USER_2681;178.57;Bank Transfer;11/07/2023 09:11;53696.43;Tablet;New York;Clothing;0;1;2;212.79;2;Mastercard;33;959.19;Biometric;0.0207;1;0
TXN_26061;USER_9690;14.84;Online;12/10/2023 14:35;17705.31;Tablet;London;Travel;0;0;7;389.34;2;Amex;4;355.59;OTP;0.4598;0;0
TXN_40233;USER_6187;17.35;Online;13/09/2023 13:17;70714.03;Laptop;London;Electronics;0;0;7;51.81;0;Visa;157;3542.72;Password;0.4641;0;0
TXN_47113;USER_1751;107.84;Online;28/03/2023 23:39;29601.5;Laptop;Mumbai;Restaurants;0;0;4;179.87;0;Discover;53;2710.36;PIN;0.301;0;0
TXN_6235;USER_1804;26.95;Online;20/10/2023 07:01;20331.96;Mobile;London;Electronics;0;0;14;433.75;3;Visa;202;3927.6;Password;0.917;0;1
TXN_34006;USER_4320;48.01;POS;03/06/2023 01:42;21228.42;Laptop;Tokyo;Groceries;0;0;5;377.58;1;Discover;199;4750.74;OTP;0.3404;0;0
TXN_4169;USER_9469;73.67;ATM Withdrawal;27/12/2023 08:42;16983.43;Tablet;Tokyo;Clothing;0;0;11;172.04;3;Amex;34;2218.48;Password;0.0185;1;0
TXN_37849;USER_2761;18.61;POS;28/01/2023 01:53;24411.61;Tablet;Tokyo;Electronics;0;1;8;78.62;1;Discover;200;1310.43;Password;0.0452;0;0
TXN_47776;USER_4143;232.77;Bank Transfer;23/11/2023 17:49;92610.39;Mobile;London;Groceries;0;0;4;289.45;0;Discover;93;3108.84;Password;0.6222;0;0
TXN_25268;USER_4733;128.2;ATM Withdrawal;07/02/2023 09:23;64357.21;Mobile;Mumbai;Travel;0;1;10;68.36;0;Discover;83;1902.82;Biometric;0.7502;0;0
TXN_15209;USER_1420;140.89;Online;31/08/2023 20:04;22101.97;Mobile;Sydney;Restaurants;0;0;10;264.93;1;Mastercard;200;3821.24;Biometric;0.6393;1;0
TXN_14310;USER_8386;4.01;ATM Withdrawal;13/12/2023 12:33;96657.46;Laptop;Tokyo;Restaurants;0;1;5;327.88;1;Amex;14;3080.71;PIN;0.3682;1;0
TXN_12744;USER_9352;219.3;Online;16/05/2023 18:14;61671.31;Mobile;Tokyo;Electronics;0;0;9;84.2;2;Amex;44;4012.64;PIN;0.2227;1;0
TXN_34400;USER_2960;73.55;POS;16/11/2023 13:47;71806.87;Tablet;Tokyo;Groceries;0;0;9;124.54;2;Visa;203;4302.64;Password;0.2336;0;0
TXN_49680;USER_8966;25.09;Online;05/04/2023 16:05;68797.85;Laptop;Tokyo;Clothing;0;0;4;281.62;1;Amex;207;935.63;Password;0.8041;0;0
TXN_44059;USER_8507;66.66;ATM Withdrawal;12/05/2023 04:21;711.07;Mobile;Tokyo;Travel;0;1;9;451.06;2;Discover;67;4516.65;Biometric;0.9837;0;1
TXN_25001;USER_5286;31.43;ATM Withdrawal;05/06/2023 19:35;67776.67;Laptop;London;Electronics;0;0;1;421.64;2;Mastercard;59;2120.74;Biometric;0.8859;0;1
TXN_36878;USER_5169;52.03;Bank Transfer;22/07/2023 19:13;2563.19;Mobile;Mumbai;Restaurants;0;0;6;325.24;2;Amex;147;91.45;PIN;0.444;0;0
TXN_10111;USER_6062;13.08;Bank Transfer;26/05/2023 17:17;59716.55;Mobile;London;Groceries;0;1;12;55.28;1;Discover;63;4668.46;Password;0.0559;1;0
TXN_12025;USER_1947;28.5;Bank Transfer;07/12/2023 18:31;46956.03;Tablet;Tokyo;Travel;0;0;9;76.01;0;Discover;233;645.08;OTP;0.5352;0;0
TXN_3023;USER_7707;159.87;Bank Transfer;28/06/2023 00:54;66641.81;Laptop;London;Groceries;0;0;10;328.94;1;Visa;231;671.83;Password;0.3569;0;0
TXN_49394;USER_1584;32.8;ATM Withdrawal;09/05/2023 13:50;47873.02;Tablet;Mumbai;Restaurants;0;0;9;33.14;1;Discover;7;3817.33;PIN;0.1963;1;0
TXN_387;USER_3744;1.83;Bank Transfer;29/04/2023 20:52;92413.89;Laptop;Tokyo;Electronics;0;0;9;414.41;1;Amex;164;4963.12;Password;0.1737;1;0
TXN_16808;USER_6119;485.7;Online;26/05/2023 17:48;56132.81;Laptop;New York;Electronics;0;0;12;316.81;3;Amex;20;1669.82;OTP;0.4345;0;0
TXN_23517;USER_5880;54.61;Bank Transfer;04/11/2023 17:10;33917.73;Laptop;Mumbai;Travel;0;0;3;294.63;2;Amex;28;2454.56;OTP;0.1054;1;0
TXN_41939;USER_8071;43.19;Online;25/11/2023 08:17;18397.78;Mobile;London;Travel;0;0;10;445.85;0;Mastercard;239;3238.52;Biometric;0.4207;0;0
TXN_5436;USER_7704;315;Online;26/09/2023 01:43;69492.96;Mobile;Tokyo;Electronics;0;0;4;328.67;4;Mastercard;109;507.09;PIN;0.9431;0;1
TXN_45330;USER_6026;64.11;ATM Withdrawal;27/05/2023 06:08;70423.3;Mobile;Mumbai;Travel;0;0;8;483.68;1;Visa;2;3501.56;PIN;0.8361;0;0
TXN_48789;USER_3610;187.52;Online;29/06/2023 23:41;46693.82;Laptop;New York;Groceries;0;1;13;270.32;2;Visa;90;2177.69;PIN;0.3555;1;0
TXN_36228;USER_1867;21.95;Bank Transfer;09/06/2023 10:06;530.71;Tablet;Mumbai;Clothing;0;0;4;470.72;2;Amex;35;3232.84;OTP;0.1535;0;0
TXN_18903;USER_7375;240.34;Online;18/09/2023 22:44;10568.91;Mobile;New York;Groceries;0;0;9;275.65;1;Discover;230;996.74;Password;0.6353;1;0
TXN_3735;USER_5594;88.46;Bank Transfer;08/08/2023 21:40;75039.03;Tablet;London;Electronics;0;0;12;202.12;1;Amex;88;2607.93;Password;0.196;0;0
TXN_46381;USER_9358;102.42;Bank Transfer;20/10/2023 11:24;96218.32;Mobile;Tokyo;Groceries;0;0;14;140.49;0;Amex;187;376.39;PIN;0.6039;0;0
TXN_11925;USER_6734;38.12;POS;31/03/2023 07:22;34078.86;Mobile;London;Travel;0;0;3;239.26;2;Visa;91;1856.81;Password;0.0169;0;0
TXN_3584;USER_3679;85.41;Bank Transfer;21/03/2023 18:19;62404.01;Mobile;Mumbai;Restaurants;0;0;1;287.38;3;Mastercard;215;1748.49;Biometric;0.8457;0;0
TXN_23326;USER_3823;139.49;Online;29/04/2023 12:50;94513.14;Laptop;Tokyo;Electronics;0;0;7;325.53;4;Visa;19;2232.31;Biometric;0.7739;0;1
TXN_7109;USER_7371;74.4;ATM Withdrawal;03/03/2023 11:49;7417.26;Mobile;Sydney;Travel;0;0;3;384.19;0;Amex;54;1789.39;PIN;0.238;0;0
TXN_38928;USER_1478;330.45;Bank Transfer;03/05/2023 12:24;72962.44;Laptop;Tokyo;Groceries;0;0;3;145.95;4;Amex;112;4430.26;PIN;0.6846;1;1
TXN_378;USER_5070;50.64;ATM Withdrawal;27/03/2023 14:15;7306.29;Laptop;London;Clothing;1;0;1;227.16;3;Visa;82;2735.92;PIN;0.6984;0;0
TXN_18481;USER_7198;97.89;POS;03/04/2023 20:07;57449.25;Tablet;Tokyo;Groceries;0;0;10;326.87;3;Mastercard;146;797.86;Biometric;0.5905;0;0
TXN_45964;USER_8121;65.13;Online;07/07/2023 00:53;28777.75;Tablet;Tokyo;Electronics;0;0;8;360.84;0;Mastercard;8;56.47;PIN;0.2225;0;0
TXN_18464;USER_7809;55.47;POS;23/02/2023 20:17;34012.59;Tablet;Sydney;Electronics;0;1;1;371.6;4;Visa;184;1013.77;Biometric;0.9165;1;1
TXN_37607;USER_2216;105.3;Online;21/11/2023 08:49;12370.1;Mobile;Mumbai;Groceries;0;0;8;205.83;1;Mastercard;217;3825.61;PIN;0.2465;1;0
